GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",1558,270,454,132,409,128,45,42,27,31,18,28,0,11,0,11,0,11,960,238,134,98,0,11,818,211,8,12,0,11,0,11,0,11,0,11,133,79,0,11,11,17
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",1415,181,462,128,419,123,43,34,43,34,0,11,0,11,0,11,0,11,903,176,133,61,0,11,733,167,37,37,0,11,0,11,0,11,0,11,35,36,10,13,5,9
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",1760,211,172,71,159,70,13,20,13,20,0,11,0,11,0,11,0,11,1444,195,14,21,0,11,1420,194,10,10,0,11,0,11,17,19,16,26,26,19,17,27,68,40
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",991,162,263,70,237,64,26,23,21,21,5,8,0,11,0,11,0,11,665,158,74,47,0,11,515,152,76,88,0,11,0,11,0,11,0,11,53,37,5,8,5,8
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",1221,153,464,112,365,98,99,71,90,67,0,11,9,14,0,11,0,11,685,159,60,38,0,11,625,158,0,11,0,11,6,8,0,11,0,11,37,28,0,11,29,27
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",1035,153,358,87,297,74,61,42,51,38,10,15,0,11,0,11,0,11,621,118,61,32,0,11,538,111,0,11,22,24,0,11,0,11,0,11,43,28,0,11,13,16
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",2153,415,152,109,123,98,29,32,29,32,0,16,0,16,0,16,0,16,1671,400,281,185,0,16,1360,322,30,49,0,16,0,16,0,16,0,16,231,107,17,27,82,94
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",1136,170,483,134,331,97,152,94,152,94,0,11,0,11,0,11,0,11,555,148,56,41,0,11,499,142,0,11,0,11,0,11,0,11,0,11,22,17,16,25,60,77
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",1523,178,559,125,409,104,150,71,145,70,5,8,0,11,0,11,0,11,856,154,151,60,0,11,700,145,5,9,0,11,0,11,0,11,0,11,69,53,5,8,34,27
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",535,122,220,69,205,66,15,17,15,17,0,11,0,11,0,11,0,11,261,90,35,31,13,21,200,80,13,20,0,11,0,11,9,13,0,11,35,27,0,11,10,11
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",592,134,47,31,47,31,0,11,0,11,0,11,0,11,0,11,0,11,468,122,23,16,0,11,445,126,0,11,0,11,4,8,0,11,2,5,43,30,0,11,28,23
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",772,94,306,82,256,74,50,29,41,28,4,8,5,7,0,11,0,11,424,82,95,40,0,11,329,84,0,11,0,11,0,11,0,11,0,11,29,22,0,11,13,17
1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",1790,256,187,61,137,53,50,32,35,29,10,11,0,11,5,7,0,11,1339,182,86,49,5,8,1206,169,42,31,0,11,25,27,0,11,66,50,101,63,0,11,72,36
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",1063,126,412,104,351,96,61,53,51,49,0,11,10,16,0,11,0,11,560,121,86,41,0,11,474,117,0,11,0,11,0,11,0,11,24,28,36,33,0,11,31,30
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",1701,317,564,149,475,138,89,69,44,41,30,50,0,11,0,11,15,23,969,212,68,51,0,11,901,200,0,11,0,11,60,52,0,11,0,11,16,30,0,11,92,86
1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",1197,203,419,88,282,78,137,71,57,35,16,17,51,63,0,11,13,20,561,124,81,64,0,11,462,99,18,26,0,11,7,11,0,11,0,11,143,105,0,11,67,43
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",746,130,167,73,130,65,37,31,31,32,6,8,0,11,0,11,0,11,440,104,75,43,0,11,365,98,0,11,0,11,0,11,0,11,52,52,62,48,0,11,25,21
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",991,126,298,71,276,70,22,16,12,12,6,8,0,11,0,11,4,6,580,116,62,30,0,11,518,117,0,11,0,11,0,11,0,11,0,11,66,43,13,13,34,27
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",893,142,261,111,237,110,24,26,12,17,12,20,0,11,0,11,0,11,545,119,37,32,5,7,503,119,0,11,0,11,0,11,12,18,0,11,42,43,0,11,33,31
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",1879,245,631,155,583,160,48,44,31,36,8,12,0,11,9,14,0,11,1053,184,186,76,32,31,830,186,5,8,0,11,0,11,0,11,10,15,173,99,0,11,12,18
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",1090,220,229,141,183,103,46,58,0,11,0,11,0,11,0,11,46,58,660,210,101,102,0,11,559,202,0,11,0,11,0,11,0,11,34,34,124,83,6,10,37,48
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",1619,214,638,124,607,129,31,30,31,30,0,11,0,11,0,11,0,11,755,153,55,36,21,23,679,147,0,11,0,11,28,24,0,11,0,11,118,66,21,19,59,33
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",1791,209,341,111,268,96,73,63,41,47,32,46,0,11,0,11,0,11,1134,180,95,58,0,11,1023,181,16,26,0,11,10,14,7,11,31,25,171,77,0,11,97,62
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",1714,257,121,60,112,57,9,13,9,13,0,11,0,11,0,11,0,11,1370,211,81,55,0,11,1263,219,26,33,0,11,24,36,0,11,0,11,174,88,0,11,25,22
1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",28,36,14,18,14,18,0,11,0,11,0,11,0,11,0,11,0,11,14,18,14,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",1050,154,91,44,75,42,16,18,16,18,0,11,0,11,0,11,0,11,704,134,22,21,0,11,682,132,0,11,0,11,17,18,5,8,22,19,162,82,0,11,49,35
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",1249,189,467,122,308,99,159,81,119,63,28,28,1,9,11,18,0,11,713,129,123,65,5,7,533,114,52,41,0,11,11,15,0,11,0,11,58,46,0,11,0,11
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",3047,383,219,118,195,120,24,26,24,26,0,11,0,11,0,11,0,11,2572,317,80,88,0,11,2457,326,35,58,0,11,11,18,0,11,63,74,108,98,0,11,74,77
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",2689,278,1099,243,897,191,202,98,168,91,0,16,34,30,0,16,0,16,1414,195,276,118,0,16,1103,191,35,27,0,16,0,16,0,16,0,16,129,93,0,16,47,33
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",511,94,66,32,54,28,12,20,12,20,0,11,0,11,0,11,0,11,345,82,13,15,0,11,328,79,4,12,0,11,11,11,0,11,0,11,48,24,0,11,41,36
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",2456,276,435,114,315,103,120,82,120,82,0,11,0,11,0,11,0,11,1613,243,76,52,0,11,1492,220,45,48,0,11,0,11,0,11,58,50,246,86,9,14,95,56
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",2708,356,1429,193,1152,210,277,122,246,118,15,24,0,16,0,16,16,20,1199,289,157,141,0,16,1010,194,32,52,0,16,0,16,0,16,0,16,42,45,0,16,38,44
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",2611,366,407,107,352,98,55,35,40,33,6,10,0,11,9,15,0,11,1937,328,0,11,0,11,1937,328,0,11,0,11,15,17,0,11,18,20,156,88,9,13,69,38
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",3639,364,323,126,298,119,25,28,12,20,13,21,0,16,0,16,0,16,2991,356,33,46,0,16,2902,363,56,67,0,16,12,19,0,16,35,57,147,95,19,33,112,65
1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",2623,351,1610,293,1576,291,34,39,34,39,0,16,0,16,0,16,0,16,889,287,531,189,48,76,310,147,0,16,0,16,0,16,0,16,0,16,124,85,0,16,0,16
1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",3333,472,2031,387,1828,408,203,137,190,119,13,58,0,16,0,16,0,16,1061,275,371,207,0,16,690,224,0,16,0,16,65,111,0,16,0,16,176,146,0,16,0,16
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",3197,407,267,163,214,101,53,85,53,85,0,16,0,16,0,16,0,16,2585,385,83,113,12,19,2452,401,38,41,0,16,0,16,0,16,44,40,182,105,0,16,119,69
1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",2421,274,266,109,242,102,24,24,6,10,9,15,9,14,0,11,0,11,1811,266,29,23,0,11,1763,270,19,29,0,11,12,17,5,9,35,55,200,109,0,11,92,70
1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",2653,330,345,154,324,154,21,24,21,24,0,11,0,11,0,11,0,11,2015,310,111,64,0,11,1895,304,9,14,0,11,21,31,0,11,45,33,160,89,12,18,55,53
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",2275,345,364,148,316,128,48,47,21,33,9,15,0,11,0,11,18,30,1645,288,202,156,0,11,1435,227,8,12,0,11,0,11,6,10,45,51,165,84,0,11,50,44
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",2434,316,300,108,250,128,50,45,40,44,6,10,4,7,0,11,0,11,1863,229,41,39,0,11,1790,213,32,35,0,11,0,11,0,11,7,11,161,87,16,18,87,60
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",2586,404,259,99,236,90,23,35,10,26,0,11,13,21,0,11,0,11,2071,383,33,37,0,11,2038,381,0,11,0,11,17,28,0,11,15,25,30,35,0,11,194,135
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",2553,398,389,214,377,205,12,19,0,11,0,11,0,11,12,19,0,11,1646,345,0,11,0,11,1625,345,21,33,0,11,0,11,0,11,74,95,223,182,0,11,221,143
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",1168,162,137,59,135,59,2,4,0,11,2,4,0,11,0,11,0,11,746,124,17,19,0,11,719,132,0,11,10,15,58,34,0,11,52,43,124,66,0,11,51,32
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",1843,239,276,120,250,116,26,31,26,31,0,11,0,11,0,11,0,11,1186,204,71,53,0,11,1115,204,0,11,0,11,31,35,0,11,119,104,168,95,0,11,63,54
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",782,135,199,53,154,46,45,32,45,32,0,11,0,11,0,11,0,11,465,94,25,22,0,11,440,89,0,11,0,11,0,11,0,11,8,14,100,84,6,9,4,6
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",1554,257,346,150,246,108,100,101,100,101,0,11,0,11,0,11,0,11,972,151,112,66,0,11,823,130,37,32,0,11,0,11,0,11,39,34,171,85,0,11,26,20
1400000US36081008500,36081008500,"Census Tract 85, Queens County, New York",479,126,116,54,98,48,18,19,16,18,0,11,0,11,2,6,0,11,299,102,24,28,0,11,250,93,11,12,14,22,0,11,0,11,0,11,61,41,3,6,0,11
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",1381,204,672,121,501,102,171,77,171,77,0,11,0,11,0,11,0,11,521,131,89,84,0,11,412,103,20,21,0,11,0,11,0,11,0,11,128,58,25,21,35,36
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",1683,329,298,121,256,114,42,40,33,36,9,16,0,16,0,16,0,16,1147,309,166,76,0,16,959,287,22,34,0,16,18,29,0,16,28,45,114,87,31,29,47,47
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",1772,240,944,180,772,178,172,86,143,62,29,41,0,11,0,11,0,11,735,177,159,100,9,14,547,165,20,22,0,11,0,11,0,11,0,11,60,44,0,11,33,40
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",1389,216,373,125,370,126,3,8,0,11,0,11,3,8,0,11,0,11,875,194,52,42,0,11,805,204,18,29,0,11,21,25,0,11,12,20,20,28,0,11,88,59
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",1198,202,331,101,283,93,48,36,15,15,28,32,5,7,0,11,0,11,682,141,87,52,0,11,589,140,6,9,0,11,0,11,0,11,0,11,114,57,0,11,71,47
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",1349,183,312,84,278,83,34,24,29,23,5,7,0,11,0,11,0,11,853,155,4,7,8,11,831,155,10,10,0,11,13,10,14,17,0,11,103,51,0,11,54,31
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",2061,288,1225,258,872,256,353,153,185,87,65,54,79,77,24,38,0,11,724,132,116,65,0,11,577,120,31,30,0,11,6,9,0,11,17,26,55,39,20,28,14,14
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",2137,278,445,122,351,107,94,57,63,43,31,38,0,11,0,11,0,11,1392,193,21,34,0,11,1371,195,0,11,0,11,0,11,0,11,10,16,151,106,0,11,139,93
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",1181,183,389,88,279,68,110,53,76,48,16,22,10,16,8,15,0,11,730,170,203,111,0,11,501,128,26,25,0,11,0,11,0,11,0,11,42,33,0,11,20,22
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",2057,334,933,201,670,197,263,126,222,141,22,27,19,30,0,11,0,11,1026,287,329,172,27,42,466,162,204,126,0,11,0,11,0,11,10,16,68,52,0,11,20,23
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",1388,215,387,129,303,118,84,45,84,45,0,11,0,11,0,11,0,11,783,174,59,41,8,14,708,165,8,12,0,11,0,11,0,11,20,23,133,90,0,11,65,52
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",1379,240,614,138,441,103,173,95,147,92,20,24,6,8,0,11,0,11,700,221,175,115,0,11,498,166,27,32,0,11,0,11,0,11,0,11,22,24,0,11,43,30
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",2346,320,747,205,618,201,129,69,129,69,0,11,0,11,0,11,0,11,1447,235,146,84,0,11,1292,209,9,14,0,11,0,11,0,11,25,29,42,31,0,11,85,54
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",1970,228,715,176,571,156,144,65,103,54,41,35,0,11,0,11,0,11,1162,166,348,113,0,11,765,155,49,35,0,11,0,11,0,11,0,11,56,46,37,36,0,11
1400000US36081010500,36081010500,"Census Tract 105, Queens County, New York",1773,241,558,157,456,146,102,70,82,63,5,11,15,28,0,11,0,11,1065,194,111,63,0,11,954,181,0,11,0,11,11,16,0,11,0,11,67,52,10,15,62,57
1400000US36081010600,36081010600,"Census Tract 106, Queens County, New York",2061,238,810,162,688,135,122,77,79,61,25,24,18,22,0,11,0,11,1101,185,431,120,5,7,655,135,10,11,0,11,0,11,21,33,0,11,107,62,11,17,11,11
1400000US36081010701,36081010701,"Census Tract 107.01, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081010800,36081010800,"Census Tract 108, Queens County, New York",1723,230,584,117,406,112,178,78,81,52,46,34,40,29,11,17,0,11,961,201,257,115,0,11,694,183,10,14,0,11,4,7,0,11,0,11,132,59,42,50,0,11
1400000US36081011000,36081011000,"Census Tract 110, Queens County, New York",1830,294,451,156,432,157,19,21,12,19,0,11,7,10,0,11,0,11,1242,223,374,119,0,11,797,200,71,43,0,11,0,11,0,11,7,9,130,72,0,11,0,11
1400000US36081011100,36081011100,"Census Tract 111, Queens County, New York",1822,241,306,110,269,99,37,39,37,39,0,11,0,11,0,11,0,11,1259,241,51,54,0,11,1208,241,0,11,0,11,0,11,0,11,26,26,89,47,20,19,122,82
1400000US36081011200,36081011200,"Census Tract 112, Queens County, New York",886,156,309,92,259,87,50,33,43,34,7,10,0,11,0,11,0,11,447,119,150,61,0,11,297,113,0,11,0,11,0,11,0,11,9,14,34,27,0,11,87,41
1400000US36081011300,36081011300,"Census Tract 113, Queens County, New York",2690,273,470,140,346,115,124,75,64,48,46,61,0,11,14,24,0,11,1771,243,52,48,22,36,1670,246,27,25,0,11,7,11,0,11,0,11,242,95,0,11,200,102
1400000US36081011400,36081011400,"Census Tract 114, Queens County, New York",485,117,163,56,128,45,35,30,31,30,0,11,4,6,0,11,0,11,259,83,92,66,0,11,157,56,10,14,0,11,0,11,0,11,16,18,31,29,0,11,16,18
1400000US36081011500,36081011500,"Census Tract 115, Queens County, New York",1527,255,266,129,266,129,0,11,0,11,0,11,0,11,0,11,0,11,1104,206,0,11,0,11,1096,207,0,11,8,12,7,12,0,11,17,27,47,34,0,11,86,58
1400000US36081011600,36081011600,"Census Tract 116, Queens County, New York",1220,175,446,104,361,92,85,41,41,29,28,26,0,11,16,17,0,11,680,163,164,65,23,25,480,140,0,11,13,17,24,22,0,11,0,11,35,26,0,11,35,28
1400000US36081011700,36081011700,"Census Tract 117, Queens County, New York",2443,383,396,133,364,118,32,39,0,11,20,31,12,18,0,11,0,11,1743,318,149,136,0,11,1588,257,6,12,0,11,0,11,0,11,16,18,205,140,28,29,55,37
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",1288,188,612,120,497,98,115,86,46,66,38,42,31,41,0,11,0,11,586,131,145,68,0,11,441,128,0,11,0,11,0,11,0,11,0,11,61,36,0,11,29,32
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",936,132,118,43,89,36,29,24,9,10,8,11,12,19,0,11,0,11,652,114,49,27,0,11,603,107,0,11,0,11,0,11,5,7,13,15,91,50,0,11,57,41
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",1067,169,434,96,357,79,77,56,21,25,45,47,0,11,0,11,11,17,439,114,168,71,0,11,271,89,0,11,0,11,11,11,0,11,0,11,155,83,11,14,17,26
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",1377,162,391,95,313,84,78,50,68,51,0,11,10,12,0,11,0,11,800,121,76,51,0,11,712,115,12,19,0,11,0,11,0,11,0,11,138,69,0,11,48,33
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",1473,245,525,139,450,134,75,41,53,33,16,25,6,8,0,11,0,11,666,137,217,75,0,11,412,105,37,38,0,11,0,11,0,11,0,11,141,59,23,28,118,71
1400000US36081012301,36081012301,"Census Tract 123.01, Queens County, New York",1613,213,407,111,302,106,105,65,71,56,24,28,10,15,0,11,0,11,1045,217,88,90,0,11,957,222,0,11,0,11,0,11,0,11,0,11,92,51,0,11,69,64
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",1469,151,565,116,467,103,98,44,60,31,32,27,6,10,0,11,0,11,707,125,132,62,0,11,570,112,5,8,0,11,24,27,0,11,0,11,101,65,26,20,46,33
1400000US36081012500,36081012500,"Census Tract 125, Queens County, New York",1258,136,224,68,195,65,29,29,29,29,0,11,0,11,0,11,0,11,868,130,8,9,0,11,848,131,12,19,0,11,0,11,5,9,30,20,88,53,0,11,43,31
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",1341,243,355,98,317,93,38,36,32,35,0,11,6,9,0,11,0,11,846,216,94,46,15,24,730,217,7,11,0,11,19,29,0,11,0,11,67,36,0,11,54,43
1400000US36081012602,36081012602,"Census Tract 126.02, Queens County, New York",1282,181,399,96,328,81,71,48,71,48,0,11,0,11,0,11,0,11,756,140,141,81,0,11,599,124,16,18,0,11,0,11,0,11,31,35,69,46,0,11,27,30
1400000US36081012800,36081012800,"Census Tract 128, Queens County, New York",1103,167,367,89,311,71,56,52,38,30,0,11,0,11,0,11,18,27,552,134,63,40,9,15,480,142,0,11,0,11,0,11,0,11,0,11,129,95,17,18,38,37
1400000US36081013000,36081013000,"Census Tract 130, Queens County, New York",775,145,328,88,292,79,36,30,36,30,0,11,0,11,0,11,0,11,421,102,51,36,0,11,370,99,0,11,0,11,0,11,0,11,0,11,26,27,0,11,0,11
1400000US36081013200,36081013200,"Census Tract 132, Queens County, New York",1093,197,513,112,487,116,26,41,26,41,0,11,0,11,0,11,0,11,432,141,82,53,0,11,328,147,22,21,0,11,10,11,0,11,9,14,102,93,0,11,27,26
1400000US36081013400,36081013400,"Census Tract 134, Queens County, New York",2940,409,992,241,949,240,43,47,24,31,19,31,0,16,0,16,0,16,1601,281,206,114,0,16,1280,242,115,84,0,16,103,134,12,19,0,16,116,79,0,16,116,83
1400000US36081013500,36081013500,"Census Tract 135, Queens County, New York",733,127,387,89,338,78,49,37,43,38,6,9,0,11,0,11,0,11,241,68,45,31,0,11,192,61,4,7,0,11,7,11,22,27,0,11,35,27,0,11,41,32
1400000US36081013600,36081013600,"Census Tract 136, Queens County, New York",1024,142,296,89,253,90,43,35,43,35,0,11,0,11,0,11,0,11,565,112,71,37,0,11,457,109,37,24,0,11,21,31,13,18,0,11,64,28,4,7,61,43
1400000US36081013700,36081013700,"Census Tract 137, Queens County, New York",941,128,143,50,143,50,0,11,0,11,0,11,0,11,0,11,0,11,676,123,61,33,0,11,615,125,0,11,0,11,5,7,0,11,0,11,77,41,5,7,35,20
1400000US36081013800,36081013800,"Census Tract 138, Queens County, New York",1795,264,510,125,452,124,58,50,58,50,0,11,0,11,0,11,0,11,1128,195,56,40,0,11,974,197,98,52,0,11,0,11,0,11,0,11,104,78,0,11,53,50
1400000US36081014000,36081014000,"Census Tract 140, Queens County, New York",1872,267,741,183,696,181,45,43,45,43,0,11,0,11,0,11,0,11,746,204,152,91,0,11,504,182,90,53,0,11,49,54,8,14,108,160,53,28,9,14,158,118
1400000US36081014100,36081014100,"Census Tract 141, Queens County, New York",1123,167,119,63,98,61,21,16,21,16,0,11,0,11,0,11,0,11,825,148,131,80,9,13,674,120,11,12,0,11,25,26,0,11,33,31,77,35,0,11,44,27
