GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3435,363
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",8351,837
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4899,664
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2702,250
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5520,596
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",4139,434
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3466,351
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",6039,439
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5142,633
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",2087,202
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",7035,810
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",7051,765
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",6575,510
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2809,311
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",6587,817
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",4046,540
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6093,564
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3373,323
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3877,437
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",6202,536
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6424,648
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2607,253
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5189,504
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",113,99
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4568,552
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1616,246
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5220,347
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5474,505
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",2970,274
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1561,214
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3995,407
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",4510,426
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",1982,256
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",4504,575
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1520,151
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",5240,567
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",7202,554
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",5934,674
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3717,436
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",2480,319
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",5795,492
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",1193,176
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5417,752
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",7919,1029
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",7637,757
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5511,444
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4423,492
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5086,476
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2828,283
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4847,430
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3016,281
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",4515,483
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1234,219
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",1862,226
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",3760,378
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4417,380
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1984,318
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,11
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1031,150
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",996,140
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2324,257
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",3269,433
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1440,244
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,11
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",5615,639
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",7140,725
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",4857,606
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",5522,648
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",5071,386
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",4007,427
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",2973,375
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",6247,576
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",3971,338
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3589,359
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3780,413
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",8449,905
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",8518,745
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5853,613
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",2291,234
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",7352,603
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",7489,758
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",8763,643
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4671,457
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4909,481
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2257,224
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",3264,312
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",7400,657
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",2034,236
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2816,413
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4784,624
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",9511,821
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",7201,631
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5157,405
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5202,425
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1160,124
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",6337,675
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",4887,434
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",6687,500
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",4428,381
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",5617,561
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5438,544
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6765,738
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1118,210
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",2410,361
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3927,396
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",5453,613
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",3262,317
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5275,463
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2625,325
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3651,302
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4186,363
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8570,781
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5702,617
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1534,171
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1841,174
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6023,536
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",5922,600
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3537,457
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",2974,367
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1570,173
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2804,250
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",3919,399
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",3647,422
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3235,469
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4781,554
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",2110,272
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1203,153
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",5746,463
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",4295,471
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2551,267
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",7547,665
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",3986,542
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",6378,649
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5446,475
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2276,256
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",5601,561
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",3882,436
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",2365,276
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",1884,220
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",2998,346
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,11
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",2716,302
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",6732,783
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",2780,221
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",6279,551
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",2325,305
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",6523,650
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",1536,263
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",1941,392
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",1969,152
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",5993,774
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",5519,726
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",8499,1020
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",3377,340
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",5714,631
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",4101,469
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",7115,681
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",3802,379
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",7732,648
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",4961,541
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",3460,329
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",36,29
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",5674,957
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",7350,820
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",4314,456
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",2927,408
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",595,208
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",3377,274
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",1284,191
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",3332,371
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",3274,401
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",4646,431
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",1835,182
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",5838,438
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",4614,423
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",1650,234
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",3791,274
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",5687,563
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",1314,213
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",9613,1215
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",5580,447
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",3582,352
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",4806,408
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",1779,215
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",2228,229
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",1899,217
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",2001,318
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",636,179
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",4423,407
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",3173,438
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",3463,417
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",4005,421
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",5925,680
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",4490,394
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",4334,352
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",570,142
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",2112,231
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",6822,828
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",2490,200
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",4350,414
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",4984,479
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",2040,344
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",1609,220
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",2207,342
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",3591,605
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",6776,771
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",1951,242
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",3628,357
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",2400,383
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",8115,769
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",2234,220
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",2977,278
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",5794,569
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",8121,798
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",2474,263
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",4079,418
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",2182,357
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",2592,281
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",2152,395
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",2259,322
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",2150,202
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",2307,281
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",4308,639
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",2083,290
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",5858,605
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",3904,608
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",3470,411
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",2257,357
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",3260,378
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",5360,462
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",5225,564
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",7175,820
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",2814,322
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",4842,502
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",6034,498
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",4757,479
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",8408,1139
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",3630,462
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",2528,321
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",6040,609
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",2515,348
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",7089,961
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",1738,265
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",9292,656
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",5143,504
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",4327,415
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",4743,552
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",3939,337
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",3442,438
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",5983,503
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",5375,472
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",4425,435
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",4438,372
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",5149,516
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",4009,626
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",3483,475
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",4521,610
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",7172,753
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",3870,475
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",3291,422
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",7050,688
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",4710,494
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",3122,279
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",3416,336
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",7897,706
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",4769,466
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",6238,548
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",4194,462
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",7238,817
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",3698,460
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",5887,445
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",3338,547
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",4658,530
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",2485,273
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",5940,477
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",6942,793
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",2069,215
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",4123,335
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",4445,429
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",3648,483
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",10265,853
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",3952,386
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",165,60
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",2237,257
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",3642,359
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",4155,413
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",1964,273
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",1550,150
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",1882,196
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",1537,154
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",1637,190
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",3189,427
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",5506,645
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",3073,462
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",28937,2225
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",9690,946
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",4244,478
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",143,93
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",4265,582
