GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36085013301,36085013301,"Census Tract 133.01, Richmond County, New York",1380,218
1400000US36085013302,36085013302,"Census Tract 133.02, Richmond County, New York",2835,421
1400000US36085013400,36085013400,"Census Tract 134, Richmond County, New York",4087,374
1400000US36085013800,36085013800,"Census Tract 138, Richmond County, New York",6442,605
1400000US36085014100,36085014100,"Census Tract 141, Richmond County, New York",2329,299
1400000US36085014604,36085014604,"Census Tract 146.04, Richmond County, New York",6988,584
1400000US36085014605,36085014605,"Census Tract 146.05, Richmond County, New York",3680,351
1400000US36085014606,36085014606,"Census Tract 146.06, Richmond County, New York",6687,538
1400000US36085014607,36085014607,"Census Tract 146.07, Richmond County, New York",4539,341
1400000US36085014608,36085014608,"Census Tract 146.08, Richmond County, New York",3617,418
1400000US36085014700,36085014700,"Census Tract 147, Richmond County, New York",3411,321
1400000US36085015100,36085015100,"Census Tract 151, Richmond County, New York",5412,558
1400000US36085015400,36085015400,"Census Tract 154, Richmond County, New York",0,11
1400000US36085015601,36085015601,"Census Tract 156.01, Richmond County, New York",6470,423
1400000US36085015602,36085015602,"Census Tract 156.02, Richmond County, New York",3378,240
1400000US36085015603,36085015603,"Census Tract 156.03, Richmond County, New York",4996,380
1400000US36085016901,36085016901,"Census Tract 169.01, Richmond County, New York",3199,324
1400000US36085017005,36085017005,"Census Tract 170.05, Richmond County, New York",5082,421
1400000US36085017007,36085017007,"Census Tract 170.07, Richmond County, New York",5564,525
1400000US36085017008,36085017008,"Census Tract 170.08, Richmond County, New York",7720,420
1400000US36085017009,36085017009,"Census Tract 170.09, Richmond County, New York",4525,412
1400000US36085017010,36085017010,"Census Tract 170.10, Richmond County, New York",8886,457
1400000US36085017011,36085017011,"Census Tract 170.11, Richmond County, New York",4547,348
1400000US36085017012,36085017012,"Census Tract 170.12, Richmond County, New York",4526,389
1400000US36085017300,36085017300,"Census Tract 173, Richmond County, New York",2599,216
1400000US36085017600,36085017600,"Census Tract 176, Richmond County, New York",4729,295
1400000US36085017700,36085017700,"Census Tract 177, Richmond County, New York",6293,697
1400000US36085018100,36085018100,"Census Tract 181, Richmond County, New York",3038,271
1400000US36085018701,36085018701,"Census Tract 187.01, Richmond County, New York",1898,179
1400000US36085018702,36085018702,"Census Tract 187.02, Richmond County, New York",7877,573
1400000US36085018901,36085018901,"Census Tract 189.01, Richmond County, New York",4931,556
1400000US36085018902,36085018902,"Census Tract 189.02, Richmond County, New York",5513,328
1400000US36085019700,36085019700,"Census Tract 197, Richmond County, New York",1805,121
1400000US36085019800,36085019800,"Census Tract 198, Richmond County, New York",6552,459
1400000US36085020100,36085020100,"Census Tract 201, Richmond County, New York",3579,273
1400000US36085020700,36085020700,"Census Tract 207, Richmond County, New York",5372,452
1400000US36085020801,36085020801,"Census Tract 208.01, Richmond County, New York",9382,647
1400000US36085020803,36085020803,"Census Tract 208.03, Richmond County, New York",6927,585
1400000US36085020804,36085020804,"Census Tract 208.04, Richmond County, New York",5835,362
1400000US36085021300,36085021300,"Census Tract 213, Richmond County, New York",5119,542
1400000US36085022300,36085022300,"Census Tract 223, Richmond County, New York",2684,307
1400000US36085022600,36085022600,"Census Tract 226, Richmond County, New York",8080,685
1400000US36085022800,36085022800,"Census Tract 228, Richmond County, New York",27,43
1400000US36085023100,36085023100,"Census Tract 231, Richmond County, New York",4590,520
1400000US36085023900,36085023900,"Census Tract 239, Richmond County, New York",3630,443
1400000US36085024401,36085024401,"Census Tract 244.01, Richmond County, New York",6622,585
1400000US36085024402,36085024402,"Census Tract 244.02, Richmond County, New York",4630,380
1400000US36085024700,36085024700,"Census Tract 247, Richmond County, New York",2755,301
1400000US36085024800,36085024800,"Census Tract 248, Richmond County, New York",4954,442
1400000US36085025100,36085025100,"Census Tract 251, Richmond County, New York",6220,636
1400000US36085027301,36085027301,"Census Tract 273.01, Richmond County, New York",3835,416
1400000US36085027302,36085027302,"Census Tract 273.02, Richmond County, New York",3385,371
1400000US36085027702,36085027702,"Census Tract 277.02, Richmond County, New York",6855,523
1400000US36085027704,36085027704,"Census Tract 277.04, Richmond County, New York",4568,382
1400000US36085027705,36085027705,"Census Tract 277.05, Richmond County, New York",5754,432
1400000US36085027706,36085027706,"Census Tract 277.06, Richmond County, New York",3658,430
1400000US36085027900,36085027900,"Census Tract 279, Richmond County, New York",2144,160
1400000US36085029102,36085029102,"Census Tract 291.02, Richmond County, New York",3012,203
1400000US36085029103,36085029103,"Census Tract 291.03, Richmond County, New York",8151,579
1400000US36085029104,36085029104,"Census Tract 291.04, Richmond County, New York",7715,611
1400000US36085030301,36085030301,"Census Tract 303.01, Richmond County, New York",4803,531
1400000US36085030302,36085030302,"Census Tract 303.02, Richmond County, New York",6560,521
1400000US36085031901,36085031901,"Census Tract 319.01, Richmond County, New York",2737,448
1400000US36085031902,36085031902,"Census Tract 319.02, Richmond County, New York",5140,558
1400000US36085032300,36085032300,"Census Tract 323, Richmond County, New York",1136,130
1400000US36085990100,36085990100,"Census Tract 9901, Richmond County, New York",0,11
