GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36085002002,36085002002,"Census Tract 20.02, Richmond County, New York",1530,236,912,200,779,185,133,70,107,70,12,17,14,20,0,11,0,11,557,155,450,150,0,11,107,50,0,11,0,11,0,11,0,11,5,7,8,12,12,18,36,35
1400000US36085002100,36085002100,"Census Tract 21, Richmond County, New York",2009,360,757,235,594,177,163,131,96,97,67,62,0,11,0,11,0,11,1005,292,707,244,0,11,86,73,0,11,212,96,0,11,0,11,0,11,143,82,5,13,99,62
1400000US36085002700,36085002700,"Census Tract 27, Richmond County, New York",618,106,248,69,187,59,61,43,36,25,4,7,21,33,0,11,0,11,315,87,176,76,0,11,9,15,54,52,76,73,0,11,0,11,0,11,0,11,9,18,46,45
1400000US36085002900,36085002900,"Census Tract 29, Richmond County, New York",1741,320,785,244,611,212,174,97,146,92,0,11,28,39,0,11,0,11,826,225,690,214,0,11,16,26,0,11,120,112,32,32,0,11,0,11,50,48,30,25,18,24
1400000US36085003300,36085003300,"Census Tract 33, Richmond County, New York",1759,225,867,185,776,169,91,62,78,59,13,20,0,11,0,11,0,11,698,147,418,122,0,11,82,59,0,11,198,76,0,11,0,11,25,36,46,37,13,21,110,61
1400000US36085003600,36085003600,"Census Tract 36, Richmond County, New York",1305,148,740,140,660,136,80,39,63,35,0,11,4,6,0,11,13,13,514,141,331,133,0,11,95,53,0,11,88,48,0,11,0,11,0,11,17,18,0,11,34,33
1400000US36085003900,36085003900,"Census Tract 39, Richmond County, New York",1124,161,601,133,575,124,26,25,26,25,0,11,0,11,0,11,0,11,477,128,264,114,0,11,53,32,6,9,154,56,0,11,0,11,0,11,21,25,5,8,20,30
1400000US36085004000,36085004000,"Census Tract 40, Richmond County, New York",4688,986,2417,695,2114,616,303,168,195,161,24,41,84,90,0,18,0,18,2225,554,1311,467,0,18,453,200,30,48,431,227,0,18,0,18,0,18,0,18,25,41,21,33
1400000US36085004700,36085004700,"Census Tract 47, Richmond County, New York",1353,217,773,197,716,191,57,41,31,30,10,14,16,25,0,11,0,11,377,124,248,104,0,11,37,35,0,11,92,77,0,11,0,11,0,11,173,88,0,11,30,26
1400000US36085005000,36085005000,"Census Tract 50, Richmond County, New York",1767,237,1064,212,988,213,76,52,48,40,17,25,11,18,0,11,0,11,475,144,382,137,0,11,77,47,0,11,16,19,0,11,0,11,8,14,29,33,0,11,191,102
1400000US36085005900,36085005900,"Census Tract 59, Richmond County, New York",1404,161,960,144,781,163,179,101,167,97,12,19,0,11,0,11,0,11,390,136,240,115,22,20,70,59,0,11,58,45,0,11,0,11,0,11,37,33,0,11,17,19
1400000US36085006400,36085006400,"Census Tract 64, Richmond County, New York",1336,200,737,184,710,191,27,31,17,25,4,16,0,11,0,11,6,10,522,120,414,115,0,11,48,39,37,35,23,35,0,11,24,35,0,11,25,25,0,11,28,24
1400000US36085006700,36085006700,"Census Tract 67, Richmond County, New York",1310,176,794,144,673,114,121,82,121,82,0,11,0,11,0,11,0,11,366,125,199,110,0,11,26,24,0,11,141,70,0,11,0,11,8,13,60,43,8,13,74,63
1400000US36085007000,36085007000,"Census Tract 70, Richmond County, New York",3442,545,2165,354,1910,312,255,207,228,203,27,34,0,16,0,16,0,16,1028,388,916,359,0,16,83,66,0,16,29,33,7,15,0,16,11,19,102,108,35,34,94,100
1400000US36085007400,36085007400,"Census Tract 74, Richmond County, New York",2074,285,992,240,768,202,224,147,211,145,13,22,0,11,0,11,0,11,875,197,607,159,0,11,165,73,16,25,87,77,12,19,0,11,0,11,87,68,0,11,108,81
1400000US36085007500,36085007500,"Census Tract 75, Richmond County, New York",1493,351,694,257,607,231,87,80,67,60,20,32,0,11,0,11,0,11,698,161,448,142,0,11,141,78,0,11,109,71,0,11,0,11,0,11,28,26,23,35,50,55
1400000US36085007700,36085007700,"Census Tract 77, Richmond County, New York",422,88,251,62,198,53,53,33,16,16,12,11,5,8,20,29,0,11,153,63,67,39,0,11,25,20,4,7,57,36,0,11,0,11,0,11,12,15,2,5,4,7
1400000US36085008100,36085008100,"Census Tract 81, Richmond County, New York",1555,251,750,180,622,176,128,65,110,65,0,11,0,11,18,28,0,11,687,152,478,139,0,11,63,56,11,19,135,70,0,11,0,11,0,11,55,46,12,19,51,46
1400000US36085009601,36085009601,"Census Tract 96.01, Richmond County, New York",1650,277,896,196,797,169,99,90,12,19,56,55,31,38,0,11,0,11,634,163,463,144,0,11,119,71,10,15,42,37,0,11,0,11,0,11,67,64,26,37,27,38
1400000US36085009602,36085009602,"Census Tract 96.02, Richmond County, New York",1587,245,837,190,742,163,95,63,95,63,0,11,0,11,0,11,0,11,643,175,451,158,0,11,65,46,57,45,70,66,0,11,0,11,14,21,46,36,17,20,30,29
1400000US36085009700,36085009700,"Census Tract 97, Richmond County, New York",1916,227,1225,184,1068,180,157,85,71,58,62,55,7,13,17,28,0,11,574,173,298,138,0,11,58,46,10,15,208,113,0,11,0,11,8,14,75,51,11,17,23,31
1400000US36085010500,36085010500,"Census Tract 105, Richmond County, New York",1885,293,1226,258,1127,258,99,53,66,46,26,25,7,11,0,11,0,11,480,146,318,144,0,11,71,47,0,11,91,64,0,11,0,11,0,11,105,58,11,16,63,46
1400000US36085011201,36085011201,"Census Tract 112.01, Richmond County, New York",2752,290,1837,326,1444,352,393,187,171,91,160,147,62,82,0,16,0,16,627,183,498,162,0,16,46,53,31,39,52,61,0,16,0,16,0,16,77,86,11,19,200,105
1400000US36085011202,36085011202,"Census Tract 112.02, Richmond County, New York",2318,403,1328,286,1061,248,267,142,201,116,50,80,0,16,16,24,0,16,740,270,720,267,0,16,20,27,0,16,0,16,29,33,39,61,0,16,95,91,0,16,87,106
1400000US36085011401,36085011401,"Census Tract 114.01, Richmond County, New York",941,211,524,162,425,137,99,65,93,63,0,11,6,10,0,11,0,11,358,153,199,103,0,11,81,65,49,59,29,34,0,11,0,11,0,11,49,57,5,11,5,9
1400000US36085011402,36085011402,"Census Tract 114.02, Richmond County, New York",1824,285,1128,230,905,203,223,120,127,88,61,72,8,14,27,23,0,11,642,176,336,113,0,11,138,92,75,45,93,86,0,11,0,11,0,11,12,18,0,11,42,30
1400000US36085012100,36085012100,"Census Tract 121, Richmond County, New York",1564,153,1102,157,1047,156,55,44,49,43,6,10,0,11,0,11,0,11,284,124,213,122,0,11,13,15,0,11,58,45,0,11,0,11,12,18,59,44,9,16,98,69
1400000US36085012200,36085012200,"Census Tract 122, Richmond County, New York",1772,226,1134,193,990,191,144,75,101,62,20,24,0,11,23,34,0,11,568,147,285,104,10,15,92,68,103,61,78,51,0,11,0,11,0,11,38,37,7,11,25,23
1400000US36085012500,36085012500,"Census Tract 125, Richmond County, New York",1179,186,639,170,568,161,71,43,27,30,15,15,0,11,29,31,0,11,400,102,317,92,0,11,23,18,0,11,60,33,0,11,0,11,0,11,82,71,0,11,58,32
1400000US36085012804,36085012804,"Census Tract 128.04, Richmond County, New York",1861,259,1061,233,919,220,142,63,134,63,0,11,0,11,8,13,0,11,661,203,545,178,0,11,36,36,14,18,66,58,0,11,0,11,0,11,75,56,12,20,52,55
1400000US36085012805,36085012805,"Census Tract 128.05, Richmond County, New York",1253,198,782,159,713,155,69,46,37,34,10,16,12,20,0,11,10,18,400,149,389,149,0,11,11,16,0,11,0,11,0,11,0,11,0,11,11,18,32,53,28,45
1400000US36085012806,36085012806,"Census Tract 128.06, Richmond County, New York",2327,439,1432,289,1230,261,202,150,184,146,0,16,0,16,18,32,0,16,712,308,589,297,0,16,51,57,19,29,53,52,29,59,0,16,0,16,154,92,0,16,0,16
1400000US36085013201,36085013201,"Census Tract 132.01, Richmond County, New York",702,87,427,89,375,94,52,34,22,20,23,22,0,11,7,10,0,11,246,77,166,65,0,11,24,16,0,11,56,33,0,11,0,11,0,11,6,9,13,14,10,12
1400000US36085013203,36085013203,"Census Tract 132.03, Richmond County, New York",2345,289,1623,309,1548,295,75,66,48,44,0,16,27,45,0,16,0,16,594,205,323,182,0,16,136,84,65,77,70,67,8,15,0,16,52,68,68,79,0,16,0,16
1400000US36085013204,36085013204,"Census Tract 132.04, Richmond County, New York",2284,252,1555,222,1437,212,118,74,53,41,50,52,15,24,0,11,0,11,660,149,387,116,0,11,115,56,25,25,133,83,0,11,0,11,0,11,7,11,20,22,42,31
1400000US36085013301,36085013301,"Census Tract 133.01, Richmond County, New York",252,73,85,43,56,33,29,26,29,26,0,11,0,11,0,11,0,11,135,46,135,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,23,0,11,14,22
1400000US36085013302,36085013302,"Census Tract 133.02, Richmond County, New York",1051,196,566,150,534,149,32,37,32,37,0,11,0,11,0,11,0,11,374,144,298,123,0,11,55,44,0,11,21,32,0,11,0,11,30,47,69,66,7,14,5,11
1400000US36085013400,36085013400,"Census Tract 134, Richmond County, New York",1721,224,1199,201,1079,199,120,96,42,38,78,95,0,11,0,11,0,11,465,176,353,171,0,11,11,17,18,21,83,60,24,35,0,11,0,11,25,23,0,11,8,13
1400000US36085013800,36085013800,"Census Tract 138, Richmond County, New York",2890,355,1886,343,1805,343,81,75,81,75,0,16,0,16,0,16,0,16,852,229,583,213,0,16,97,76,34,53,138,99,0,16,0,16,0,16,49,48,31,37,72,64
1400000US36085014100,36085014100,"Census Tract 141, Richmond County, New York",1115,150,682,112,540,113,142,59,87,50,46,29,0,11,9,11,0,11,400,116,274,105,5,8,38,26,0,11,83,42,0,11,0,11,0,11,19,16,13,13,1,3
1400000US36085014604,36085014604,"Census Tract 146.04, Richmond County, New York",3058,360,2350,416,1926,355,424,234,203,141,190,197,15,24,16,25,0,16,617,252,416,199,0,16,33,38,137,111,31,35,0,16,0,16,0,16,15,25,0,16,76,73
1400000US36085014605,36085014605,"Census Tract 146.05, Richmond County, New York",1771,203,1255,180,1091,174,164,72,98,54,10,16,29,29,27,31,0,11,390,108,241,93,0,11,103,80,18,20,28,26,0,11,0,11,0,11,36,35,28,27,62,49
1400000US36085014606,36085014606,"Census Tract 146.06, Richmond County, New York",3711,422,2661,454,2438,465,223,118,198,110,0,16,25,33,0,16,0,16,1025,422,617,389,0,16,184,95,0,16,224,148,0,16,0,16,0,16,0,16,25,35,0,16
1400000US36085014607,36085014607,"Census Tract 146.07, Richmond County, New York",1926,249,1477,210,1349,218,128,75,120,74,8,14,0,11,0,11,0,11,348,102,229,91,0,11,79,57,0,11,40,32,0,11,0,11,0,11,45,45,18,21,38,35
1400000US36085014608,36085014608,"Census Tract 146.08, Richmond County, New York",1794,261,1255,188,1061,190,194,83,167,80,7,12,20,23,0,11,0,11,466,143,316,124,0,11,59,39,0,11,91,61,0,11,0,11,0,11,34,43,0,11,39,27
1400000US36085014700,36085014700,"Census Tract 147, Richmond County, New York",1688,222,1195,235,1011,191,184,110,169,109,15,24,0,11,0,11,0,11,394,142,321,135,0,11,15,17,0,11,58,58,0,11,0,11,11,17,55,32,0,11,33,30
1400000US36085015100,36085015100,"Census Tract 151, Richmond County, New York",2463,325,1643,268,1381,263,262,136,212,132,50,51,0,16,0,16,0,16,774,247,733,256,0,16,5,46,0,16,36,45,0,16,0,16,0,16,32,50,0,16,14,23
1400000US36085015400,36085015400,"Census Tract 154, Richmond County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36085015601,36085015601,"Census Tract 156.01, Richmond County, New York",2951,290,2007,341,1823,324,184,103,167,100,17,27,0,16,0,16,0,16,847,200,624,177,0,16,57,47,34,39,132,72,0,16,0,16,0,16,17,26,76,92,4,10
1400000US36085015602,36085015602,"Census Tract 156.02, Richmond County, New York",1492,155,1168,175,1019,184,149,90,130,90,8,13,0,11,11,18,0,11,272,103,158,85,0,11,13,22,11,16,90,77,0,11,0,11,0,11,19,23,0,11,33,44
1400000US36085015603,36085015603,"Census Tract 156.03, Richmond County, New York",2444,246,1616,229,1498,223,118,56,118,56,0,11,0,11,0,11,0,11,734,169,608,158,0,11,74,44,14,22,38,41,0,11,0,11,0,11,9,15,12,14,73,44
1400000US36085016901,36085016901,"Census Tract 169.01, Richmond County, New York",1569,234,1075,191,910,194,165,76,165,76,0,11,0,11,0,11,0,11,431,149,315,130,0,11,47,47,0,11,69,60,0,11,0,11,8,13,24,24,0,11,31,26
1400000US36085017005,36085017005,"Census Tract 170.05, Richmond County, New York",2637,256,1930,247,1694,236,236,111,187,102,30,30,19,22,0,16,0,16,568,133,287,100,0,16,128,65,9,13,144,83,0,16,0,16,0,16,38,48,35,32,66,44
1400000US36085017007,36085017007,"Census Tract 170.07, Richmond County, New York",2481,262,1645,238,1405,238,240,124,193,113,39,44,8,12,0,16,0,16,750,189,624,190,0,16,64,48,19,21,43,36,22,41,0,16,0,16,5,10,16,33,43,44
1400000US36085017008,36085017008,"Census Tract 170.08, Richmond County, New York",3557,373,2749,399,2533,418,216,143,73,73,43,54,100,134,0,16,0,16,719,173,502,194,0,16,0,16,20,35,197,123,0,16,0,16,0,16,14,23,0,16,75,47
1400000US36085017009,36085017009,"Census Tract 170.09, Richmond County, New York",1964,186,1630,190,1394,216,236,109,196,104,30,45,10,15,0,11,0,11,240,80,196,73,0,11,0,11,0,11,44,44,0,11,0,11,0,11,0,11,0,11,94,65
1400000US36085017010,36085017010,"Census Tract 170.10, Richmond County, New York",4262,368,3017,353,2568,319,449,224,322,150,127,115,0,16,0,16,0,16,956,243,797,217,0,16,103,92,20,34,36,56,0,16,0,16,0,16,39,43,38,35,212,167
1400000US36085017011,36085017011,"Census Tract 170.11, Richmond County, New York",2148,254,1492,230,1390,225,102,55,63,32,27,32,11,17,1,2,0,11,617,148,366,106,0,11,88,56,25,24,138,103,0,11,0,11,0,11,9,13,0,11,30,26
1400000US36085017012,36085017012,"Census Tract 170.12, Richmond County, New York",1800,243,1202,203,1047,198,155,75,64,43,58,43,27,43,0,11,6,9,476,119,365,111,0,11,64,40,10,15,37,31,0,11,0,11,0,11,0,11,9,14,113,74
1400000US36085017300,36085017300,"Census Tract 173, Richmond County, New York",839,133,632,111,566,108,66,30,46,26,15,10,0,11,0,11,5,9,190,57,179,54,0,11,11,15,0,11,0,11,0,11,0,11,0,11,7,10,0,11,10,12
1400000US36085017600,36085017600,"Census Tract 176, Richmond County, New York",2326,208,1687,211,1558,190,129,68,113,66,16,19,0,11,0,11,0,11,499,152,458,144,0,11,9,14,0,11,32,39,0,11,0,11,0,11,38,26,42,42,60,40
1400000US36085017700,36085017700,"Census Tract 177, Richmond County, New York",2905,456,2036,368,1916,386,120,92,83,86,37,45,0,16,0,16,0,16,670,248,584,246,0,16,12,21,0,16,74,58,0,16,0,16,0,16,12,21,53,56,134,107
1400000US36085018100,36085018100,"Census Tract 181, Richmond County, New York",1262,210,960,151,823,158,137,65,137,65,0,11,0,11,0,11,0,11,162,109,115,80,0,11,19,25,12,25,16,24,0,11,0,11,0,11,29,38,25,38,86,62
1400000US36085018701,36085018701,"Census Tract 187.01, Richmond County, New York",869,127,508,115,439,101,69,49,62,46,0,11,7,9,0,11,0,11,248,66,197,63,0,11,21,19,0,11,30,25,0,11,13,19,0,11,60,34,0,11,40,27
1400000US36085018702,36085018702,"Census Tract 187.02, Richmond County, New York",3225,403,2142,362,1635,358,507,216,249,147,236,159,22,36,0,16,0,16,768,248,711,239,0,16,29,52,0,16,28,32,48,54,0,16,0,16,121,94,27,30,119,84
1400000US36085018901,36085018901,"Census Tract 189.01, Richmond County, New York",2076,265,1519,288,1464,294,55,60,43,56,12,21,0,11,0,11,0,11,487,204,457,210,0,11,16,29,14,23,0,11,0,11,0,11,0,11,30,37,25,32,15,25
1400000US36085018902,36085018902,"Census Tract 189.02, Richmond County, New York",2498,218,1608,215,1366,198,242,124,188,112,23,33,31,25,0,16,0,16,684,149,637,146,0,16,25,22,0,16,22,27,0,16,9,14,0,16,102,61,0,16,95,91
1400000US36085019700,36085019700,"Census Tract 197, Richmond County, New York",838,95,642,80,603,80,39,30,39,30,0,11,0,11,0,11,0,11,157,49,146,48,0,11,0,11,0,11,11,11,0,11,0,11,0,11,4,6,4,8,31,25
1400000US36085019800,36085019800,"Census Tract 198, Richmond County, New York",3094,331,2203,300,2095,293,108,72,108,72,0,16,0,16,0,16,0,16,805,222,557,181,0,16,119,78,77,60,52,48,15,23,0,16,0,16,39,62,0,16,32,54
1400000US36085020100,36085020100,"Census Tract 201, Richmond County, New York",1626,225,1215,211,1097,183,118,95,114,92,4,8,0,11,0,11,0,11,367,123,305,117,0,11,11,18,0,11,51,47,0,11,0,11,0,11,27,25,0,11,17,19
1400000US36085020700,36085020700,"Census Tract 207, Richmond County, New York",1908,342,853,197,734,184,119,69,119,69,0,16,0,16,0,16,0,16,698,193,602,191,0,16,51,51,0,16,45,43,0,16,0,16,0,16,95,60,218,237,44,53
1400000US36085020801,36085020801,"Census Tract 208.01, Richmond County, New York",4371,524,2906,484,2561,430,345,157,183,115,85,61,32,49,45,45,0,16,1230,258,961,237,0,16,123,95,111,83,35,43,0,16,0,16,0,16,114,77,76,87,45,39
1400000US36085020803,36085020803,"Census Tract 208.03, Richmond County, New York",3595,442,2534,408,2309,397,225,159,46,50,121,139,58,65,0,16,0,16,931,316,711,300,0,16,83,66,0,16,137,89,0,16,0,16,0,16,92,64,0,16,38,42
1400000US36085020804,36085020804,"Census Tract 208.04, Richmond County, New York",2637,226,1938,232,1761,218,177,103,105,89,41,39,20,23,11,16,0,16,546,126,406,116,0,16,54,33,50,47,36,29,0,16,0,16,0,16,59,42,0,16,94,64
1400000US36085021300,36085021300,"Census Tract 213, Richmond County, New York",2029,247,1111,250,1006,245,105,83,72,80,33,41,0,16,0,16,0,16,691,246,592,247,0,16,59,52,0,16,40,38,9,14,0,16,0,16,73,64,11,17,134,98
1400000US36085022300,36085022300,"Census Tract 223, Richmond County, New York",1095,169,605,147,574,138,31,28,31,28,0,11,0,11,0,11,0,11,436,108,356,109,0,11,38,23,0,11,42,25,0,11,0,11,0,11,37,28,0,11,17,20
1400000US36085022600,36085022600,"Census Tract 226, Richmond County, New York",3868,385,3038,416,2622,456,416,304,129,118,225,258,0,16,62,84,0,16,706,252,483,191,0,16,95,92,89,100,39,50,0,16,0,16,0,16,16,26,29,47,79,63
1400000US36085022800,36085022800,"Census Tract 228, Richmond County, New York",27,43,13,21,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22
1400000US36085023100,36085023100,"Census Tract 231, Richmond County, New York",1835,334,1005,202,937,204,68,40,34,30,24,23,0,11,0,11,10,15,687,183,547,180,0,11,49,43,13,16,78,70,28,43,0,11,0,11,92,79,0,11,23,27
1400000US36085023900,36085023900,"Census Tract 239, Richmond County, New York",1696,255,849,166,748,167,101,85,101,85,0,11,0,11,0,11,0,11,722,234,573,205,0,11,18,20,0,11,131,132,0,11,0,11,0,11,125,89,0,11,0,11
1400000US36085024401,36085024401,"Census Tract 244.01, Richmond County, New York",2569,331,1983,346,1740,323,243,154,176,128,67,85,0,16,0,16,0,16,535,280,418,260,0,16,33,38,0,16,84,62,0,16,0,16,0,16,1,3,6,25,44,51
1400000US36085024402,36085024402,"Census Tract 244.02, Richmond County, New York",2188,229,1676,232,1551,230,125,64,115,64,10,15,0,11,0,11,0,11,388,137,326,128,0,11,41,51,12,19,9,14,0,11,0,11,0,11,45,34,13,21,66,37
1400000US36085024700,36085024700,"Census Tract 247, Richmond County, New York",1271,174,742,160,637,137,105,58,79,57,26,18,0,11,0,11,0,11,438,122,364,106,0,11,19,20,0,11,55,41,6,9,0,11,0,11,50,31,10,14,25,21
1400000US36085024800,36085024800,"Census Tract 248, Richmond County, New York",2082,211,1544,235,1324,222,220,85,166,70,54,40,0,11,0,11,0,11,450,149,264,136,0,11,0,11,141,102,45,38,0,11,0,11,0,11,39,33,23,36,26,25
1400000US36085025100,36085025100,"Census Tract 251, Richmond County, New York",3136,458,2256,459,2024,455,232,168,108,105,56,67,51,83,0,16,17,32,831,223,626,215,124,109,16,38,0,16,65,74,0,16,0,16,0,16,16,27,14,23,19,31
1400000US36085027301,36085027301,"Census Tract 273.01, Richmond County, New York",1684,284,1088,220,913,208,175,88,142,76,21,24,0,11,12,20,0,11,566,132,523,129,0,11,22,23,11,16,10,16,0,11,0,11,0,11,8,11,0,11,22,24
1400000US36085027302,36085027302,"Census Tract 273.02, Richmond County, New York",1536,253,1073,219,843,182,230,131,188,129,33,30,9,14,0,11,0,11,359,135,257,124,0,11,44,39,10,15,48,57,0,11,0,11,0,11,11,16,0,11,93,102
1400000US36085027702,36085027702,"Census Tract 277.02, Richmond County, New York",3153,369,1988,380,1747,350,241,133,180,118,60,55,0,16,1,2,0,16,969,260,969,260,0,16,0,16,0,16,0,16,11,18,0,16,0,16,53,56,0,16,132,157
1400000US36085027704,36085027704,"Census Tract 277.04, Richmond County, New York",2125,266,1632,247,1302,210,330,128,274,127,40,25,16,21,0,11,0,11,372,120,347,113,0,11,9,15,0,11,16,18,32,38,0,11,0,11,70,60,10,15,9,16
1400000US36085027705,36085027705,"Census Tract 277.05, Richmond County, New York",2568,276,1684,227,1429,196,255,87,205,81,50,35,0,16,0,16,0,16,665,174,617,166,0,16,39,33,9,14,0,16,0,16,0,16,0,16,124,76,20,25,75,51
1400000US36085027706,36085027706,"Census Tract 277.06, Richmond County, New York",1676,274,1090,223,936,208,154,77,80,49,74,70,0,11,0,11,0,11,449,158,423,156,0,11,19,20,0,11,7,13,0,11,0,11,0,11,19,20,21,32,97,62
1400000US36085027900,36085027900,"Census Tract 279, Richmond County, New York",709,76,568,65,494,79,74,34,57,30,17,16,0,11,0,11,0,11,107,44,87,39,0,11,0,11,10,11,10,12,0,11,0,11,5,7,9,10,0,11,20,14
1400000US36085029102,36085029102,"Census Tract 291.02, Richmond County, New York",1290,152,1038,126,846,112,192,72,144,72,20,21,23,26,0,11,5,7,234,94,213,92,0,11,6,11,9,17,6,11,0,11,0,11,0,11,2,4,15,23,1,3
1400000US36085029103,36085029103,"Census Tract 291.03, Richmond County, New York",4002,540,2503,501,2239,507,264,129,208,112,49,64,7,14,0,16,0,16,1244,371,1129,350,0,16,75,63,0,16,40,37,0,16,0,16,12,19,92,80,18,30,133,92
